lat,lon
58.38505778260164,13.811851078771598
58.4145413421786,13.863438371878987
58.419569313831786,13.828519975493245
58.39441827025826,13.89528603198657
58.37572195320525,13.847233838175395
58.398259939162386,13.845675080030798
58.3784508247684,13.892433553432728
58.41613203667249,13.852038279297249
58.381742381117725,13.826575955474322
58.42260602705841,13.900115061420657
58.38885285259969,13.917644758097596
58.40963559089803,13.90410513529461
58.39645789979662,13.864158705091677
58.36979879825111,13.837623181944288
58.42581107769986,13.832076398635657
58.37373165596987,13.851975479314376
58.38016778701409,13.867344805608276
58.40569593442434,13.832811802438298
58.391377151617995,13.847288725033206
58.39652216785407,13.849550062144584
58.38553768016529,13.792071959230842
58.39256288020834,13.85496305760446
58.387767323752136,13.79179158227116
58.38478716029016,13.871667172780839
58.426751744265125,13.896506553395678
58.38605202793691,13.93335189004804
58.384321943670464,13.851706585149856
58.39393028481907,13.854230609751198
58.355960404182525,13.876941437178429
58.389260761074055,13.850705557543264
58.390201923888064,13.838101126643073
58.431379684994035,13.864492055679431
58.397541641517414,13.90760523005028
58.419858353175435,13.870387424422509
58.394858484039396,13.853003547043238
58.37037406511959,13.807050121198849
58.366289573229096,13.79031778842265
58.40308486398213,13.814336620716366
58.41929187991798,13.789785654310958
58.39585456945262,13.853188686791867
58.36585380768126,13.84252844568128
58.37625782193527,13.870823173131612
58.36524304773398,13.846788633310139
58.42302587729136,13.845704106974612
58.39603744677839,13.863566243448007
58.41766854742946,13.854307706454335
58.39637020673129,13.858978349427908
58.40581112229445,13.818115143592152
58.37686983410588,13.909638315477558
58.40879815451256,13.843855843412678
58.40624400394751,13.868583677101464
58.396950069175524,13.905852521158295
58.39389366069064,13.825463687903042
58.356360638009356,13.830296389927307
58.40194224112685,13.907426654999336
58.385421583192276,13.862524004859667
58.38470946083543,13.83131745129572
58.39195835162844,13.877222244020588
58.3976793693041,13.87912027787436
58.37594621382038,13.899193911087206
58.39697752742115,13.86044092680268
58.39075847491874,13.867155586631581
58.37187550509889,13.860919262220142
58.43040801030701,13.880258707041154
58.357662363384826,13.807941034304605
58.38264339635002,13.870748304104875
58.42788361747811,13.84023264662242
58.393805273197806,13.853146772885655
58.415411335301975,13.840590283027252
58.37901396243792,13.867768310061036
58.39516783720737,13.867242579038185
58.415106442252736,13.864777068015282
58.36770553388018,13.87589969869758
58.37261914071039,13.84205967877574
58.402212778093514,13.795679117909952
58.39141923233893,13.843002032404069
58.418241168515884,13.837281400095502
58.40390700067544,13.892130225796866
58.370745131687315,13.846348809177552
58.415438302059,13.837403237768969
58.36462064667236,13.850334196692934
58.39987860111143,13.800057126177949
58.40683202565906,13.84991643626964
58.39976378424295,13.8951891554785
58.38911655748615,13.789238924376155
58.39720625086185,13.855739556239573
58.3622256934352,13.870348452765985
58.381702183624775,13.866617595804973
58.39157112504001,13.863590431932176
58.37781080701544,13.791344614320527
58.371059970516576,13.797585079777063
58.39743199925432,13.886067559452975
58.395217336384526,13.831698749562825
58.401508281623244,13.841565490850536
58.3862910796848,13.84086730066969
58.39584132071529,13.848873926867679
58.39282556356951,13.855029628169236
58.40987902730242,13.871689153963414
58.404524410425985,13.792758959199666
58.37746437430309,13.857253946539823
58.42150512088899,13.824742446226354
58.35862756427943,13.864235873799494
58.390867260903946,13.860997232205683
58.3935170590764,13.829933297855455
58.35507750719984,13.8866105811062
58.43715797106399,13.84554856294147
58.39425101753026,13.82459953443079
58.39467943290623,13.846999467589953
58.40399199111001,13.81652417280356
58.42135805818346,13.874601092201736
58.354130288875574,13.8659974479867
58.386808886410606,13.84281236823409
58.42175455561345,13.85948843524503
58.41959498489937,13.840536447741782
58.39051619314437,13.896084121688137
58.39166036153461,13.869464977113898
58.403601310453645,13.851586438154703
58.42594714122354,13.879660906537806
58.39275398133994,13.86705874305383
58.4063809728297,13.8912671726687
58.41377089473312,13.895111679844383
58.40656492766963,13.889845790894716
58.41424075808816,13.802746758135259
58.415964159063904,13.918434513553393
58.400069323881354,13.85721127039999
58.38976350512006,13.889302666215514
58.37228452101524,13.837738845521244
58.39295400939155,13.875703448782737
58.39324334779924,13.860842690699865
58.36210934794674,13.885078647704265
58.41287871060565,13.801950412584333
58.423574221317615,13.852789120895595
58.39521516441161,13.849197856444151
58.392479738851655,13.854113712139712
58.38895651087661,13.861198580195774
58.40042632186283,13.85132314932897
58.35716604963453,13.831794819618738
58.391088941481364,13.895712426403016
58.42267554406503,13.870311275290682
58.39420966160673,13.856577698289767
58.394104641431824,13.853462417368597
58.391507343091774,13.851396461223736
58.38225682816514,13.861990683336508
58.39982313622843,13.80901484903569
58.39705572297462,13.921876125855274
58.40829884051534,13.87719248307475
58.38661539371733,13.87347723679284
58.36459790901964,13.83271672337623
58.40631641709308,13.814397326123682
58.42730965291004,13.895785062709317
58.36104566381575,13.873377803345441
58.43229741893311,13.877828691032871
58.39326337781519,13.85459924115245
58.384531395414534,13.79944323312834
58.43063118584384,13.872610281086956
58.42244005495914,13.891688269622703
58.368541978912575,13.826329317440267
58.38511463622904,13.828170347361654
58.419069815798196,13.79016440785354
58.36525715188801,13.827608873273894
58.40978784404871,13.830111249010447
58.38809165826586,13.89976277562691
58.39510923756052,13.910574132619848
58.428153124684,13.888320063481556
58.35236688737664,13.848248647271678
58.39595451129106,13.850711946848854
58.37279744090755,13.79987617068612
58.43434773248962,13.891757383710972
58.41508632266204,13.86242553492253
58.3941075529993,13.850795579969763
58.396073255988526,13.91261938961052
58.396966289951195,13.857071758474635
58.38984092385975,13.782277302749627
58.39254257926233,13.90291740025569
58.38078418827139,13.87289939443602
58.3618004715323,13.850999466432652
58.39150470930731,13.85805677134278
58.422475467062064,13.91729919709715
58.39783668195595,13.823680694079854
58.40341668385997,13.862882690993443
58.37735885520748,13.872325333150263
58.387435503094686,13.883377292998876
58.372196875526654,13.913367453747986
58.39703811588849,13.840896915897495
58.3853923026279,13.824463708247235
58.39106932424276,13.813738478031187
58.358955603559345,13.860744555831413
58.39421953500732,13.850678407295382
58.37992763933603,13.839552683709273
58.39265662676512,13.886486600178989
58.39181081899137,13.900728519315756
58.38611772927868,13.869000740008225
58.385886228427374,13.876257156454777
58.39225999107274,13.841384442168682
58.38201277823889,13.77999865224869
58.39124289785005,13.881836675267188
58.36898424871107,13.78971969126541
58.36965109955968,13.88396655261795
58.39043456628701,13.844546593187994
58.397517709216174,13.921092412000547
58.41621628758495,13.920833495495545
58.41116170303589,13.889804446640627
58.35630342843148,13.86969322648479
58.40616199405214,13.854982625696055
58.40759178685832,13.782964292264321
58.421527338367966,13.786950676445567
58.36627983285439,13.794681413237427
58.401223308598716,13.859728797597082
58.397993867033236,13.813891370977961
58.43287799976566,13.838564732307423
58.39122139104893,13.874292420220966
58.38012659968757,13.843348203990814
58.40294396111693,13.865015343082018
58.417943888090456,13.905074561288298
58.376318732944384,13.877508642751677
58.39645793569306,13.868590352033436
58.38161432267239,13.852921672545566
58.39805214295149,13.8931636263654
58.38128015521777,13.818205111740399
58.39532336781792,13.814052680291027
58.43219075170879,13.857791353520328
58.424952483140025,13.883940917018755
58.39107092144603,13.917674927484693
58.41014599556529,13.80814818885346
58.398023022076686,13.84794644478856
58.36351709449543,13.792614105307695
58.38243262601683,13.848728051852342
58.3865294712107,13.866642682204864
